,ID,Words,Predicted labels
10603,NER_10604,खान,name
10604,NER_10605,द्वारा,other
10605,NER_10606,किया,other
10606,NER_10607,गया,other
10607,NER_10608,है,other
10608,NER_10609,.,other
10609,NER_10610,newline,other
10610,NER_10611,वैंकूवर,location
10611,NER_10612,क्षेत्र,other
10612,NER_10613,में,other
10613,NER_10614,फिल्म,other
10614,NER_10615,बनाने,other
10615,NER_10616,के,other
10616,NER_10617,लिए,other
10617,NER_10618,प्रसिद्ध,other
10618,NER_10619,है,other
10619,NER_10620,.,other
10620,NER_10621,newline,other
10621,NER_10622,रसीदपुर,other
10622,NER_10623,मजरा,other
10623,NER_10624,अटसेनी,other
10624,NER_10625,कायमगंज,other
10625,NER_10626,nan,other
10626,NER_10627,फर्रुखाबाद,other
10627,NER_10628,nan,other
10628,NER_10629,उत्तर,location
10629,NER_10630,प्रदेश,location
10630,NER_10631,स्थित,other
10631,NER_10632,एक,other
10632,NER_10633,गांव,location
10633,NER_10634,है,other
10634,NER_10635,.,other
10635,NER_10636,newline,other
10636,NER_10637,एशिया,location
10637,NER_10638,आकार,other
10638,NER_10639,और,other
10639,NER_10640,जनसंख्या,other
10640,NER_10641,दोनों,other
10641,NER_10642,ही,other
10642,NER_10643,दृष्टि,other
10643,NER_10644,से,other
10644,NER_10645,विश्व,other
10645,NER_10646,का,other
10646,NER_10647,सबसे,other
10647,NER_10648,बड़ा,other
10648,NER_10649,महाद्वीप,other
10649,NER_10650,है,other
10650,NER_10651,nan,other
10651,NER_10652,जो,other
10652,NER_10653,उत्तरी,other
10653,NER_10654,गोलार्द्ध,location
10654,NER_10655,में,other
10655,NER_10656,स्थित,other
10656,NER_10657,है,other
10657,NER_10658,.,other
10658,NER_10659,newline,other
10659,NER_10660,डिएगो,other
10660,NER_10661,आर्मैन्ड़ो,other
10661,NER_10662,माराडोना,other
10662,NER_10663,30,number
10663,NER_10664,अक्टूबर,other
10664,NER_10665,1960,other
10665,NER_10666,को,other
10666,NER_10667,लानुस,other
10667,NER_10668,nan,other
10668,NER_10669,ब्यूनस,other
10669,NER_10670,आयर्स,other
10670,NER_10671,में,other
10671,NER_10672,जन्म,other
10672,NER_10673,अर्जेन्टीना,other
10673,NER_10674,के,other
10674,NER_10675,एक,other
10675,NER_10676,पूर्व,other
10676,NER_10677,फ़ुटबॉल,other
10677,NER_10678,खिलाड़ी,other
10678,NER_10679,और,other
10679,NER_10680,अर्जेन्टीना,other
10680,NER_10681,के,other
10681,NER_10682,राष्ट्रीय,other
10682,NER_10683,टीम,other
10683,NER_10684,के,other
10684,NER_10685,वर्तमान,other
10685,NER_10686,प्रबंधक,other
10686,NER_10687,हैं,other
10687,NER_10688,.,other
10688,NER_10689,newline,other
10689,NER_10690,जो,other
10690,NER_10691,भारत,location
10691,NER_10692,देश,other
10692,NER_10693,के,other
10693,NER_10694,बिहार,location
10694,NER_10695,राज्य,location
10695,NER_10696,के,other
10696,NER_10697,उतरी,other
10697,NER_10698,भागके,other
10698,NER_10699,मधुबनी,location
10699,NER_10700,जिलामे,other
10700,NER_10701,अवस्थित,other
10701,NER_10702,है,other
10702,NER_10703,.,other
10703,NER_10704,newline,other
10704,NER_10705,वे,other
10705,NER_10706,चाहते,other
10706,NER_10707,थे,other
10707,NER_10708,राष्ट्रीय,other
10708,NER_10709,स्तर,other
10709,NER_10710,पर,other
10710,NER_10711,कार्टूनिस्टों,other
10711,NER_10712,की,other
10712,NER_10713,कोई,other
10713,NER_10714,अच्छी,other
10714,NER_10715,संस्था,other
10715,NER_10716,हो,other
10716,NER_10717,.,other
10717,NER_10718,newline,other
10718,NER_10719,इसने,other
10719,NER_10720,1,number
10720,NER_10721,पाउंड,other
10721,NER_10722,100,other
10722,NER_10723,दीनार,other
10723,NER_10724,के,other
10724,NER_10725,विनिमय,other
10725,NER_10726,मूल्य,other
10726,NER_10727,पर,other
10727,NER_10728,दीनार,other
10728,NER_10729,का,other
10729,NER_10730,और,other
10730,NER_10731,1,number
10731,NER_10732,पाउंड,other
10732,NER_10733,एसडीजी,other
10733,NER_10734,1000,other
10734,NER_10735,पाउंड,other
10735,NER_10736,एसडीपी,other
10736,NER_10737,पाउंड,other
10737,NER_10738,का,other
10738,NER_10739,स्थान,other
10739,NER_10740,लिया,other
10740,NER_10741,.,other
10741,NER_10742,newline,other
10742,NER_10743,यह,other
10743,NER_10744,ऑस्ट्रो,other
10744,NER_10745,-,other
10745,NER_10746,एशियाई,other
10746,NER_10747,भाषा,other
10747,NER_10748,-,other
10748,NER_10749,परिवार,other
10749,NER_10750,की,other
10750,NER_10751,सदस्य,other
10751,NER_10752,है,other
10752,NER_10753,.,other
10753,NER_10754,newline,other
10754,NER_10755,डी॰,other
10755,NER_10756,के॰,other
10756,NER_10757,रवि,name
10757,NER_10758,पूरा,other
10758,NER_10759,नाम,name
10759,NER_10760,दोड्डकोप्पलू,other
10760,NER_10761,करियप्पा,other
10761,NER_10762,रवि,name
10762,NER_10763,nan,other
10763,NER_10764,१०,number
10764,NER_10765,जून,other
10765,NER_10766,१९७९,number
10766,NER_10767,-,other
10767,NER_10768,१६,number
10768,NER_10769,मार्च,other
10769,NER_10770,२०१५,location
10770,NER_10771,भारतीय,other
10771,NER_10772,प्रशासनिक,other
10772,NER_10773,सेवा,other
10773,NER_10774,के,other
10774,NER_10775,एक,other
10775,NER_10776,अधिकारी,other
10776,NER_10777,थे,other
10777,NER_10778,.,other
10778,NER_10779,newline,other
10779,NER_10780,दीपिका,other
10780,NER_10781,पल्लीकल,other
10781,NER_10782,जन्म,other
10782,NER_10783,21,number
10783,NER_10784,9,number
10784,NER_10785,1991,number
10785,NER_10786,एक,other
10786,NER_10787,भारतीय,other
10787,NER_10788,महिला,other
10788,NER_10789,स्क्वैश,other
10789,NER_10790,खिलाड़ी,other
10790,NER_10791,हैं,other
10791,NER_10792,.,other
10792,NER_10793,newline,other
10793,NER_10794,सैणमानुर,other
10794,NER_10795,nan,other
10795,NER_10796,भिकियासैण,other
10796,NER_10797,तहसील,location
10797,NER_10798,में,other
10798,NER_10799,भारत,location
10799,NER_10800,के,other
10800,NER_10801,उत्तराखण्ड,other
10801,NER_10802,राज्य,location
10802,NER_10803,के,other
10803,NER_10804,अन्तर्गत,other
10804,NER_10805,कुमाऊं,other
10805,NER_10806,मण्डल,location
10806,NER_10807,के,other
10807,NER_10808,अल्मोड़ा,location
10808,NER_10809,जिले,location
10809,NER_10810,का,other
10810,NER_10811,एक,other
10811,NER_10812,गांव,location
10812,NER_10813,है,other
10813,NER_10814,.,other
10814,NER_10815,newline,other
10815,NER_10816,नीलगिरि,other
10816,NER_10817,उन,other
10817,NER_10818,सभी,other
10818,NER_10819,शासक,other
10819,NER_10820,वंशों,other
10820,NER_10821,का,other
10821,NER_10822,हिस्सा,other
10822,NER_10823,रहा,other
10823,NER_10824,जिन्होंने,other
10824,NER_10825,दक्षिण,location
10825,NER_10826,भारत,location
10826,NER_10827,पर,other
10827,NER_10828,शासन,other
10828,NER_10829,किया,other
10829,NER_10830,.,other
10830,NER_10831,newline,other
10831,NER_10832,ललिता,other
10832,NER_10833,सहरावत,other
10833,NER_10834,जन्म,other
10834,NER_10835,१४,number
10835,NER_10836,जून,other
10836,NER_10837,१९९४,number
10837,NER_10838,एक,other
10838,NER_10839,भारतीय,other
10839,NER_10840,महिला,other
10840,NER_10841,पहलवान,other
10841,NER_10842,हैं,other
10842,NER_10843,nan,other
10843,NER_10844,इन्होने,other
10844,NER_10845,२०१४,number
10845,NER_10846,में,other
10846,NER_10847,ग्लासगो,other
10847,NER_10848,कामनवेल्थ,other
10848,NER_10849,गेम्स,other
10849,NER_10850,में,other
10850,NER_10851,53,number
10851,NER_10852,किलोग्राम,other
10852,NER_10853,भार,other
10853,NER_10854,वर्ग,other
10854,NER_10855,कुश्ती,other
10855,NER_10856,में,other
10856,NER_10857,भारत,location
10857,NER_10858,की,other
10858,NER_10859,पहलवान,other
10859,NER_10860,ललिता,other
10860,NER_10861,सहरावत,other
10861,NER_10862,ने,other
10862,NER_10863,सिल्वर,other
10863,NER_10864,मेडल,other
10864,NER_10865,जीता,other
10865,NER_10866,.,other
10866,NER_10867,newline,other
10867,NER_10868,ख़ामोशी,other
10868,NER_10869,१९६९,number
10869,NER_10870,में,other
10870,NER_10871,बनी,other
10871,NER_10872,हिन्दी,other
10872,NER_10873,भाषा,other
10873,NER_10874,की,other
10874,NER_10875,फिल्म,other
10875,NER_10876,है,other
10876,NER_10877,.,other
10877,NER_10878,newline,other
10878,NER_10879,वास्तव,other
10879,NER_10880,में,other
10880,NER_10881,दांते,other
10881,NER_10882,का,other
10882,NER_10883,यह,other
10883,NER_10884,कार्य,other
10884,NER_10885,युगपरिवर्तन,other
10885,NER_10886,का,other
10886,NER_10887,शंखनाद,other
10887,NER_10888,था,other
10888,NER_10889,.,other
10889,NER_10890,newline,other
10890,NER_10891,इस,other
10891,NER_10892,क्रान्ति,other
10892,NER_10893,ने,other
10893,NER_10894,भारतीय,other
10894,NER_10895,संस्कृति,other
10895,NER_10896,की,other
10896,NER_10897,अपूर्व,other
10897,NER_10898,सेवा,other
10898,NER_10899,की,other
10899,NER_10900,nan,other
10900,NER_10901,अन्त,other
10901,NER_10902,में,other
10902,NER_10903,nan,other
10903,NER_10904,इसी,other
10904,NER_10905,क्रान्ति,other
10905,NER_10906,के,other
10906,NER_10907,सरोकार,other
10907,NER_10908,में,other
10908,NER_10909,शैवाल,other
10909,NER_10910,भी,other
10910,NER_10911,उत्पन्न,other
10911,NER_10912,हुए,other
10912,NER_10913,और,other
10913,NER_10914,भारतीय,other
10914,NER_10915,धर्म,other
10915,NER_10916,तथा,other
10916,NER_10917,संस्कृति,other
10917,NER_10918,में,other
10918,NER_10919,जो,other
10919,NER_10920,गंदलापन,other
10920,NER_10921,आया,other
10921,NER_10922,वह,other
10922,NER_10923,काफी,other
10923,NER_10924,दूर,other
10924,NER_10925,तक,other
10925,NER_10926,nan,other
10926,NER_10927,उन्हीं,other
10927,NER_10928,शैवालों,other
10928,NER_10929,का,other
10929,NER_10930,परिणाम,other
10930,NER_10931,था,other
10931,NER_10932,.,other
10932,NER_10933,newline,other
10933,NER_10934,बेलावां,other
10934,NER_10935,खिज़िरसराय,other
10935,NER_10936,nan,other
10936,NER_10937,गया,other
10937,NER_10938,nan,other
10938,NER_10939,बिहार,location
10939,NER_10940,स्थित,other
10940,NER_10941,एक,other
10941,NER_10942,गांव,location
10942,NER_10943,है,other
10943,NER_10944,.,other
10944,NER_10945,newline,other
10945,NER_10946,अब,other
10946,NER_10947,सवाल,other
10947,NER_10948,उठता,other
10948,NER_10949,है,other
10949,NER_10950,कि,other
10950,NER_10951,‍,other
10951,NER_10952,इन,other
10952,NER_10953,सब,other
10953,NER_10954,से,other
10954,NER_10955,निजात,other
10955,NER_10956,कैसे,other
10956,NER_10957,पाया,other
10957,NER_10958,जाए,other
10958,NER_10959,इसका,other
10959,NER_10960,एक,other
10960,NER_10961,आसान,other
10961,NER_10962,सा,other
10962,NER_10963,उपाय,other
10963,NER_10964,है,other
10964,NER_10965,-,other
10965,NER_10966,शि,other
10966,NER_10967,‍,other
10967,NER_10968,क्षा,other
10968,NER_10969,नीति,other
10969,NER_10970,‍,other
10970,NER_10971,में,other
10971,NER_10972,भाषा,other
10972,NER_10973,को,other
10973,NER_10974,उचित,other
10974,NER_10975,सम्मान,other
10975,NER_10976,देना,other
10976,NER_10977,.,other
10977,NER_10978,newline,other
10978,NER_10979,वे,other
10979,NER_10980,भारतीय,other
10980,NER_10981,जनता,other
10981,NER_10982,पार्टी,other
10982,NER_10983,से,other
10983,NER_10984,संबद्ध,other
10984,NER_10985,हैं,other
10985,NER_10986,.,other
10986,NER_10987,newline,other
10987,NER_10988,कारवां,other
10988,NER_10989,मार्गों,other
10989,NER_10990,पर,other
10990,NER_10991,10,number
10991,NER_10992,मील,other
10992,NER_10993,से,other
10993,NER_10994,40,number
10994,NER_10995,मील,other
10995,NER_10996,की,other
10996,NER_10997,दूरी,other
10997,NER_10998,परकुएं,other
10998,NER_10999,पाए,other
10999,NER_11000,जाते,other
11000,NER_11001,हैं,other
11001,NER_11002,.,other
11002,NER_11003,newline,other
11003,NER_11004,पास,other
11004,NER_11005,क,other
11005,NER_11006,विलिंगिली,other
11006,NER_11007,nan,other
11007,NER_11008,पूर्व,other
11008,NER_11009,पर्यटक,other
11009,NER_11010,स्थल,other
11010,NER_11011,nan,other
11011,NER_11012,को,other
11012,NER_11013,सर्कारी,other
11013,NER_11014,रूप,name
11014,NER_11015,से,other
11015,NER_11016,पांचवा,other
11016,NER_11017,भाग,other
11017,NER_11018,माना,other
11018,NER_11019,जाता,other
11019,NER_11020,है,other
11020,NER_11021,.,other
11021,NER_11022,newline,other
11022,NER_11023,पदमे,other
11023,NER_11024,बैठते,other
11024,NER_11025,समय,other
11025,NER_11026,व्यक्तिगत,other
11026,NER_11027,लाभमे,other
11027,NER_11028,नापडनेके,other
11028,NER_11029,कारण,other
11029,NER_11030,यिनको,other
11030,NER_11031,स्वच्छ,other
11031,NER_11032,छवि,other
11032,NER_11033,वाले,other
11033,NER_11034,नेताके,other
11034,NER_11035,रूपमे,other
11035,NER_11036,लिया,other
11036,NER_11037,जाता,other
11037,NER_11038,है,other
11038,NER_11039,.,other
11039,NER_11040,newline,other
11040,NER_11041,नौ,number
11041,NER_11042,दो,other
11042,NER_11043,ग्यारह,other
11043,NER_11044,1957,other
11044,NER_11045,में,other
11045,NER_11046,बनी,other
11046,NER_11047,हिन्दी,other
11047,NER_11048,भाषा,other
11048,NER_11049,की,other
11049,NER_11050,फिल्म,other
11050,NER_11051,है,other
11051,NER_11052,.,other
11052,NER_11053,newline,other
11053,NER_11054,चैप्लिन,other
11054,NER_11055,nan,other
11055,NER_11056,मूक,other
11056,NER_11057,फिल्म,other
11057,NER_11058,युग,other
11058,NER_11059,के,other
11059,NER_11060,सबसे,other
11060,NER_11061,रचनात्मक,other
11061,NER_11062,और,other
11062,NER_11063,प्रभावशाली,other
11063,NER_11064,व्यक्तित्वों,other
11064,NER_11065,में,other
11065,NER_11066,से,other
11066,NER_11067,एक,other
11067,NER_11068,थे,other
11068,NER_11069,जिन्होंने,other
11069,NER_11070,अपनी,other
11070,NER_11071,फिल्मों,other
11071,NER_11072,में,other
11072,NER_11073,अभिनय,other
11073,NER_11074,nan,other
11074,NER_11075,निर्देशन,other
11075,NER_11076,nan,other
11076,NER_11077,पटकथा,other
11077,NER_11078,nan,other
11078,NER_11079,निर्माण,other
11079,NER_11080,और,other
11080,NER_11081,अंततः,other
11081,NER_11082,संगीत,other
11082,NER_11083,दिया,other
11083,NER_11084,मनोरंजन,other
11084,NER_11085,के,other
11085,NER_11086,कार्य,other
11086,NER_11087,में,other
11087,NER_11088,उनके,other
11088,NER_11089,जीवन,other
11089,NER_11090,के,other
11090,NER_11091,75,number
11091,NER_11092,वर्ष,other
11092,NER_11093,बीते,other
11093,NER_11094,nan,other
11094,NER_11095,विक्टोरियन,other
11095,NER_11096,मंच,location
11096,NER_11097,और,other
11097,NER_11098,यूनाइटेड,other
11098,NER_11099,किंगडम,other
11099,NER_11100,के,other
11100,NER_11101,संगीत,other
11101,NER_11102,कक्ष,other
11102,NER_11103,में,other
11103,NER_11104,एक,other
11104,NER_11105,शिशु,other
11105,NER_11106,कलाकार,other
11106,NER_11107,से,other
11107,NER_11108,लेकर,other
11108,NER_11109,88,number
11109,NER_11110,वर्ष,other
11110,NER_11111,की,other
11111,NER_11112,आयु,other
11112,NER_11113,में,other
11113,NER_11114,लगभग,other
11114,NER_11115,उनकी,other
11115,NER_11116,मृत्यु,other
11116,NER_11117,तक,other
11117,NER_11118,.,other
11118,NER_11119,newline,other
11119,NER_11120,मंगल,other
11120,NER_11121,पर,other
11121,NER_11122,दो,other
11122,NER_11123,अन्वेषण,other
11123,NER_11124,रोवर्स,other
11124,NER_11125,स्पिरिट,other
11125,NER_11126,और्,other
11126,NER_11127,ओप्रुच्युनिटी,other
11127,NER_11128,nan,other
11128,NER_11129,लैंडर,other
11129,NER_11130,फ़ीनिक्स,other
11130,NER_11131,nan,other
11131,NER_11132,के,other
11132,NER_11133,साथ,other
11133,NER_11134,ही,other
11134,NER_11135,कई,other
11135,NER_11136,निष्क्रिय,other
11136,NER_11137,रोवर्स,other
11137,NER_11138,और,other
11138,NER_11139,लैंडर,other
11139,NER_11140,हैं,other
11140,NER_11141,जो,other
11141,NER_11142,या,other
11142,NER_11143,तो,other
11143,NER_11144,असफल,other
11144,NER_11145,हो,other
11145,NER_11146,गये,other
11146,NER_11147,हैं,other
11147,NER_11148,या,other
11148,NER_11149,उनका,other
11149,NER_11150,अभियान,other
11150,NER_11151,पूरा,other
11151,NER_11152,हो,other
11152,NER_11153,गया,other
11153,NER_11154,है,other
11154,NER_11155,.,other
11155,NER_11156,newline,other
11156,NER_11157,सोनारी,other
11157,NER_11158,हवाई,other
11158,NER_11159,अड्डा,other
11159,NER_11160,झारखंड,location
11160,NER_11161,प्रान्त,other
11161,NER_11162,में,other
11162,NER_11163,स्थित,other
11163,NER_11164,जमशेदपुर,other
11164,NER_11165,स्थित,other
11165,NER_11166,घरेलू,other
11166,NER_11167,हवाई,other
11167,NER_11168,-,other
11168,NER_11169,अड्डा,other
11169,NER_11170,॥,number
11170,NER_11171,.,other
11171,NER_11172,newline,other
11172,NER_11173,इसमें,other
11173,NER_11174,पुरुषों,other
11174,NER_11175,की,other
11175,NER_11176,संख्या,other
11176,NER_11177,52,number
11177,NER_11178,और,other
11178,NER_11179,महिलाओं,other
11179,NER_11180,की,other
11180,NER_11181,48,number
11181,NER_11182,थी,other
11182,NER_11183,.,other
11183,NER_11184,newline,other
11184,NER_11185,कनकवल्लि,other
11185,NER_11186,कृष्णा,other
11186,NER_11187,में,other
11187,NER_11188,भारत,location
11188,NER_11189,के,other
11189,NER_11190,आन्ध्रप्रदेश,location
11190,NER_11191,राज्य,location
11191,NER_11192,के,other
11192,NER_11193,अन्तर्गत,other
11193,NER_11194,के,other
11194,NER_11195,कृष्णा,other
11195,NER_11196,जिले,location
11196,NER_11197,का,other
11197,NER_11198,एक,other
11198,NER_11199,गांव,location
11199,NER_11200,है,other
11200,NER_11201,.,other
11201,NER_11202,newline,other
11202,NER_11203,ससिसकंद,other
11203,NER_11204,१९९८,number
11204,NER_11205,में,other
11205,NER_11206,जे,other
11206,NER_11207,जे,other
11207,NER_11208,सकुराए,other
11208,NER_11209,पुरस्कार,other
11209,NER_11210,से,other
11210,NER_11211,सम्मानित,other
11211,NER_11212,किये,other
11212,NER_11213,गए,other
11213,NER_11214,थे,other
11214,NER_11215,.,other
11215,NER_11216,newline,other
11216,NER_11217,2001,number
11217,NER_11218,में,other
11218,NER_11219,कैटी,other
11219,NER_11220,हडसन,other
11220,NER_11221,के,other
11221,NER_11222,रूप,name
11222,NER_11223,में,other
11223,NER_11224,उन्होंने,other
11224,NER_11225,एक,other
11225,NER_11226,स्व,other
11226,NER_11227,-,other
11227,NER_11228,शीर्षक,other
11228,NER_11229,गॉस्पेल,other
11229,NER_11230,अल्बम,other
11230,NER_11231,जारी,other
11231,NER_11232,किया,other
11232,NER_11233,.,other
11233,NER_11234,newline,other
11234,NER_11235,माना,other
11235,NER_11236,जाता,other
11236,NER_11237,है,other
11237,NER_11238,कि,other
11238,NER_11239,उसने,other
11239,NER_11240,ही,other
11240,NER_11241,निबन्ध,other
11241,NER_11242,को,other
11242,NER_11243,साहित्य,other
11243,NER_11244,की,other
11244,NER_11245,एक,other
11245,NER_11246,विधा,other
11246,NER_11247,के,other
11247,NER_11248,रूप,name
11248,NER_11249,में,other
11249,NER_11250,प्रचलित,other
11250,NER_11251,किया,other
11251,NER_11252,.,other
11252,NER_11253,newline,other
11253,NER_11254,एके,other
11254,NER_11255,४७,number
11255,NER_11256,दुनिया,other
11256,NER_11257,की,other
11257,NER_11258,सबसे,other
11258,NER_11259,पहली,other
11259,NER_11260,और,other
11260,NER_11261,शायद,other
11261,NER_11262,सबसे,other
11262,NER_11263,अच्छी,other
11263,NER_11264,अस्सौल्ट,other
11264,NER_11265,राइफल,other
11265,NER_11266,मानी,other
11266,NER_11267,जाती,other
11267,NER_11268,है,other
11268,NER_11269,.,other
11269,NER_11270,newline,other
11270,NER_11271,2004,other
11271,NER_11272,में,other
11272,NER_11273,नॉलेस,other
11273,NER_11274,और,other
11274,NER_11275,उनकी,other
11275,NER_11276,मां,other
11276,NER_11277,ने,other
11277,NER_11278,मिलकर,other
11278,NER_11279,अपनी,other
11279,NER_11280,पारिवारिक,other
11280,NER_11281,फ़ैशन,other
11281,NER_11282,शृंखला,other
11282,NER_11283,हाउस,location
11283,NER_11284,ऑफ़,other
11284,NER_11285,डेरिऑन,other
11285,NER_11286,शुरू,location
11286,NER_11287,की,other
11287,NER_11288,.,other
11288,NER_11289,newline,other
11289,NER_11290,नैन्सी,other
11290,NER_11291,म्रमर,other
11291,NER_11292,710,other
11292,NER_11293,.,other
11293,NER_11294,newline,other
11294,NER_11295,सिरौली,other
11295,NER_11296,किरौली,other
11296,NER_11297,nan,other
11297,NER_11298,आगरा,location
11298,NER_11299,nan,other
11299,NER_11300,उत्तर,location
11300,NER_11301,प्रदेश,location
11301,NER_11302,स्थित,other
11302,NER_11303,एक,other
11303,NER_11304,गांव,location
11304,NER_11305,है,other
11305,NER_11306,.,other
11306,NER_11307,newline,other
11307,NER_11308,कोटपाडु,other
11308,NER_11309,कर्नूलु,other
11309,NER_11310,में,other
11310,NER_11311,भारत,location
11311,NER_11312,के,other
11312,NER_11313,आन्ध्रप्रदेश,location
11313,NER_11314,राज्य,location
11314,NER_11315,के,other
11315,NER_11316,अन्तर्गत,other
11316,NER_11317,के,other
11317,NER_11318,कर्नूलु,other
11318,NER_11319,जिले,location
11319,NER_11320,का,other
11320,NER_11321,एक,other
11321,NER_11322,गांव,location
11322,NER_11323,है,other
11323,NER_11324,.,other
11324,NER_11325,newline,other
11325,NER_11326,यह,other
11326,NER_11327,स्थान,other
11327,NER_11328,उत्तराखण्ड,other
11328,NER_11329,राज्य,location
11329,NER_11330,के,other
11330,NER_11331,पंच,other
11331,NER_11332,प्रयागों,other
11332,NER_11333,में,other
11333,NER_11334,से,other
11334,NER_11335,एक,other
11335,NER_11336,माना,other
11336,NER_11337,जाता,other
11337,NER_11338,है,other
11338,NER_11339,.,other
11339,NER_11340,newline,other
11340,NER_11341,तंगॆडुपल्लॆ,other
11341,NER_11342,कडप,other
11342,NER_11343,में,other
11343,NER_11344,भारत,location
11344,NER_11345,के,other
11345,NER_11346,आन्ध्रप्रदेश,location
11346,NER_11347,राज्य,location
11347,NER_11348,के,other
11348,NER_11349,अन्तर्गत,other
11349,NER_11350,के,other
11350,NER_11351,कडप,other
11351,NER_11352,जिले,location
11352,NER_11353,का,other
11353,NER_11354,एक,other
11354,NER_11355,गांव,location
11355,NER_11356,है,other
11356,NER_11357,.,other
11357,NER_11358,newline,other
11358,NER_11359,उन्हें,other
11359,NER_11360,अफगानिस्तान,other
11360,NER_11361,में,other
11361,NER_11362,स्थापित,other
11362,NER_11363,कनाडा,location
11363,NER_11364,के,other
11364,NER_11365,सैन्य,other
11365,NER_11366,बलों,other
11366,NER_11367,के,other
11367,NER_11368,लिये,other
11368,NER_11369,दी,other
11369,NER_11370,गई,other
11370,NER_11371,अपनी,other
11371,NER_11372,सेवा,other
11372,NER_11373,के,other
11373,NER_11374,लिये,other
11374,NER_11375,रेज़ीमेंटल,other
11375,NER_11376,कमांडर,other
11376,NER_11377,की,other
11377,NER_11378,पदवी,other
11378,NER_11379,भी,other
11379,NER_11380,मिली,other
11380,NER_11381,थी,other
11381,NER_11382,.,other
11382,NER_11383,newline,other
11383,NER_11384,फ़िल्म,other
11384,NER_11385,25,number
11385,NER_11386,सितम्बर,other
11386,NER_11387,2015,other
11387,NER_11388,को,other
11388,NER_11389,सिनेमाघरों,other
11389,NER_11390,में,other
11390,NER_11391,प्रदर्शित,other
11391,NER_11392,होगी,other
11392,NER_11393,.,other
11393,NER_11394,newline,other
11394,NER_11395,इसी,other
11395,NER_11396,तरह,other
11396,NER_11397,के,other
11397,NER_11398,प्रयासों,other
11398,NER_11399,के,other
11399,NER_11400,दौरान,other
11400,NER_11401,किए,other
11401,NER_11402,गए,other
11402,NER_11403,थे,other
11403,NER_11404,द्वितीय,other
11404,NER_11405,विश्व,other
11405,NER_11406,युद्ध,other
11406,NER_11407,जर्मनी,location
11407,NER_11408,में,other
11408,NER_11409,nan,other
11409,NER_11410,इटली,location
11410,NER_11411,और,other
11411,NER_11412,दक्षिण,location
11412,NER_11413,पूर्व,other
11413,NER_11414,एशिया,location
11414,NER_11415,जो,other
11415,NER_11416,की,other
11416,NER_11417,संरचनाओं,other
11417,NER_11418,देखा,other
11418,NER_11419,इंदिसचे,other
11419,NER_11420,लशकर,other
11420,NER_11421,nan,other
11421,NER_11422,बाटटागलिओन,other
11422,NER_11423,आजाद,other
11423,NER_11424,हिंदुस्तान,other
11424,NER_11425,और,other
11425,NER_11426,इंडियन,other
11426,NER_11427,नेशनल,other
11427,NER_11428,आर्मी,other
11428,NER_11429,क्रमशः,other
11429,NER_11430,.,other
11430,NER_11431,newline,other
11431,NER_11432,होने,other
11432,NER_11433,के,other
11433,NER_11434,बावजूद,other
11434,NER_11435,रंग,other
11435,NER_11436,अंधा,other
11436,NER_11437,और,other
11437,NER_11438,कम,other
11438,NER_11439,देखे,other
11439,NER_11440,nan,other
11440,NER_11441,वह,other
11441,NER_11442,एक,other
11442,NER_11443,प्रथम,other
11443,NER_11444,श्रेणी,other
11444,NER_11445,बनाए,other
11445,NER_11446,रखा,other
11446,NER_11447,औसत,other
11447,NER_11448,का,other
11448,NER_11449,लगभग,other
11449,NER_11450,50,number
11450,NER_11451,है,other
11451,NER_11452,nan,other
11452,NER_11453,फिर,other
11453,NER_11454,भी,other
11454,NER_11455,वह,other
11455,NER_11456,30,number
11456,NER_11457,साल,other
11457,NER_11458,की,other
11458,NER_11459,उम्र,other
11459,NER_11460,में,other
11460,NER_11461,nan,other
11461,NER_11462,जब,other
11462,NER_11463,वह,other
11463,NER_11464,एक,other
11464,NER_11465,भी,other
11465,NER_11466,टेस्ट,other
11466,NER_11467,मैच,other
11467,NER_11468,के,other
11468,NER_11469,लिए,other
11469,NER_11470,चयनित,other
11470,NER_11471,किया,other
11471,NER_11472,गया,other
11472,NER_11473,था,other
11473,NER_11474,जब,other
11474,NER_11475,तक,other
11475,NER_11476,ऑस्ट्रेलिया,other
11476,NER_11477,की,other
11477,NER_11478,राष्ट्रीय,other
11478,NER_11479,क्रिकेट,other
11479,NER_11480,टीम,other
11480,NER_11481,के,other
11481,NER_11482,लिए,other
11482,NER_11483,नहीं,other
11483,NER_11484,खेल,other
11484,NER_11485,पाए,other
11485,NER_11486,थे,other
11486,NER_11487,nan,other
11487,NER_11488,2008,other
11488,NER_11489,में,other
11489,NER_11490,वह,other
11490,NER_11491,ऑस्ट्रेलिया,other
11491,NER_11492,की,other
11492,NER_11493,राष्ट्रीय,other
11493,NER_11494,टीम,other
11494,NER_11495,के,other
11495,NER_11496,लिए,other
11496,NER_11497,वापस,other
11497,NER_11498,बुलाया,other
11498,NER_11499,गया,other
11499,NER_11500,था,other
11500,NER_11501,2013,other
11501,NER_11502,एशेज,other
11502,NER_11503,श्रृंखला,other
11503,NER_11504,nan,other
11504,NER_11505,35,number
11505,NER_11506,वर्ष,other
11506,NER_11507,की,other
11507,NER_11508,आयु,other
11508,NER_11509,nan,other
11509,NER_11510,और,other
11510,NER_11511,अगले,other
11511,NER_11512,दो,other
11512,NER_11513,साल,other
11513,NER_11514,खेला,other
11514,NER_11515,से,other
